label,#,URL,filepath,title,authors_attributed,num_characters,num_words,date,google_sentiment_score,google_sentiment_magnitude,msft_sentiment_score
0,932,http://www.reuters.com/article/us-usa-election-idUSKCN0ZS0YB,./credible/r_1029_ClintongetsSanderse.txt,Clinton gets Sanders endorsement in show of party unity,1,8036,1237,7/12/2016,0,17.8,1.0
0,89,http://www.abcnews.go.com/Politics/donald-trump-dead-heat-hillary-clinton-swing-state/story?id=40542377,./credible/r_64_DonaldTrumpUptoDeadHe.txt,Donald Trump Up to Dead Heat With Hillary Clinton in 3 Swing State Polls,1,1726,281,7/13/2016,-0.1,4.1,0.998883664608
0,303,http://www.foxnews.com/politics/2016/07/13/trump-family-meet-at-pences-home-amid-vp-speculation.html,./credible/r_535_TrumpfamilymeetatPen.txt,Trump family meet at Pences home amid VP speculation,0,3243,517,7/13/2016,0.2,10.5,0.999157577753
0,524,http://www.abcnews.go.com/Politics/bernie-sanders-endorses-hillary-clinton-president/story?id=40515378,./credible/r_80_BernieSandersEndorses.txt,Bernie Sanders Endorses Hillary Clinton for President,4,4583,756,7/13/2016,0,10.1,1.0
0,857,http://www.nytimes.com/2016/07/13/us/politics/bernie-sanders-hillary-clinton.html,./credible/r_741_BernieSandersEndorse.txt,Bernie Sanders Endorses Hillary Clinton Hoping to Unify Democrats,3,6923,1174,7/13/2016,0,16.4,1.0
0,372,http://www.abcnews.go.com/Politics/gov-mike-pence-meeting-donald-trumps-family-vp/story?id=40544228,./credible/r_10_VPPossibilitiesMeetWi.txt,VP Possibilities Meet With Trumps Family as Running Mate Search Reaches Final Stretch,6,3674,629,7/14/2016,0,9,0.995835453272
0,478,http://www.abcnews.go.com/Politics/log-cabin-republicans-gop-party-platform-anti-lgbt/story?id=40564850,./credible/r_103_LogCabinRepublicansG.txt,Log Cabin Republicans: GOP Platform the Most Anti-LGBT in Partys History,2,4310,679,7/14/2016,-0.2,13.3,0.999972939491
0,505,http://www.cnn.com/2016/07/14/politics/hillary-clinton-vice-president-choice/,./credible/r_497_5peopletowatchinHill.txt,5 people to watch in Hillary Clintons veepstakes,2,4473,757,7/14/2016,0.1,17.1,1.0
0,667,http://www.cnn.com/2016/07/14/politics/donald-trump-vice-president-us-election/,./credible/r_448_TrumpsVPdramaheadedf.txt,Trumps VP drama headed for a climax,2,5418,915,7/14/2016,0.2,17,0
0,756,http://www.abcnews.go.com/Business/10-things-drive-american-consumers-crazy/story?id=40553597,./credible/r_116_10ThingsThatDriveAme.txt,10 Things That Drive American Consumers Crazy,3,5981,949,7/14/2016,-0.1,27.8,0.0
0,962,http://www.cbsnews.com/news/hillary-clinton-donald-trump-tied-going-into-conventions-cbsnyt-poll/,./credible/r_383_HillaryClintonandDon.txt,Hillary Clinton and Donald Trump tied going into conventions - CBSNYT poll,0,8529,1414,7/14/2016,0,23.6,1.0
0,48,http://www.cnn.com/2016/07/15/politics/hillary-clinton-elizabeth-warren-vp-meeting/,./credible/r_480_Clintonmeetswithpote.txt,Clinton meets with potential VP picks,1,1334,205,7/15/2016,0.2,2.5,0.0629912195395
0,347,http://www.reuters.com/article/us-usa-election-trump-vicepresident-idUSKCN0ZT1RV,./credible/r_965_WhiteHousehopefulTru.txt,White House hopeful Trump nears end of vice presidential search,1,3537,567,7/15/2016,0.2,8.9,0.999864578247
0,378,http://www.bbc.com/news/world-us-canada-36800811,./credible/r_169_DonaldTrumpchoosesMi.txt,Donald Trump chooses Mike Pence as his running mate,0,3753,608,7/15/2016,0,12.5,0.998189926147
0,972,http://www.washingtonpost.com/news/the-fix/wp/2016/07/15/chris-christies-season-of-donald-trump-related-indignities-ends-with-one-final-snub/,./credible/r_824_ChrisChristiesnevere.txt,Chris Christie’s never-ending tour of Donald Trump-related indignities,1,8723,1448,7/15/2016,0,39.9,0.0705830231309
0,152,http://www.cbsnews.com/news/60-minutes-what-pence-thinks-of-trump-campaigns-tone/,./credible/r_345_WhatPencethinksofTru.txt,What Pence thinks of Trump campaigns tone,0,2282,370,7/16/2016,0,11.8,0.0487651601434
0,220,http://www.reuters.com/article/us-usa-election-idUSKCN0ZV2OA,./credible/r_1008_ClintonleadsTrumpby.txt,Clinton leads Trump by 12 points ahead of Republican convention: ReutersIpsos poll,2,2725,413,7/16/2016,0.1,6.7,0.978451013565
0,726,http://www.nytimes.com/2016/07/17/us/politics/mike-pence-donald-trump.html,./credible/r_679_DonaldTrumpDeliversa.txt,Donald Trump Delivers a Long Passionate Speech He Introduces Mike Pence Too,1,5744,959,7/17/2016,0,16.5,0.972117304802
0,880,http://www.bbc.com/news/election-us-2016-36832095,./credible/r_153_USelectionMelaniaTru.txt,US election: Melania Trump plagiarised Michelle Obama,0,7246,1199,7/19/2016,0,27.4,0.933521032333
0,1068,http://www.cnn.com/2016/07/19/politics/melania-trump-michelle-obama-speech/,./credible/r_438_NoonetobefiredafterM.txt,No one to be fired after Melania Trump speech plagiarism episode,3,24751,4059,7/19/2016,0,70.9,0.00296261929907
0,717,http://www.nytimes.com/2016/07/20/us/politics/donald-trump-rnc.html,./credible/r_670_DonaldTrumpClaimsNom.txt,Donald Trump Claims Nomination With Discord Clear but Family Cheering,2,5701,935,7/20/2016,0,16.8,0.00338933174498
0,308,http://www.abcnews.go.com/Politics/ted-cruz-booed-failing-endorse-donald-trump-vote/story?id=40755265,./credible/r_1_TedCruzBooedforFailing.txt,Ted Cruz Booed for Failing to Endorse Donald Trump Tells RNC to Vote Your Conscience,2,3284,553,7/21/2016,0,10.6,0.999776214361
0,1005,http://www.nytimes.com/2016/07/21/us/politics/donald-trump-issues.html,./credible/r_808_DonaldTrumpSetsCondi.txt,Donald Trump Sets Conditions for Defending NATO Allies Against Attack,2,9966,1663,7/21/2016,0,27.7,0.999999970198
0,611,http://www.nytimes.com/2016/07/22/us/politics/tim-kaine-hillary-clinton-vice-president.html,./credible/r_709_TimKaineSeemsLikelyf.txt,Tim Kaine Seems Likely for Hillary Clinton’s No 2 but Liberals Balk,1,5071,806,7/22/2016,0,15.6,0.999999940395
0,701,http://www.foxnews.com/politics/2016/07/22/trump-claims-gop-nomination-tells-struggling-americans-am-your-voice.html,./credible/r_530_TrumpclaimsGOPnomina.txt,Trump claims GOP nomination tells struggling Americans I am your voice,0,5628,907,7/22/2016,0,16.6,0.9986102283
0,815,http://www.bbc.com/news/world-us-canada-36678388,./credible/r_252_USelectionWhowillCli.txt,US election: Who will Clinton pick as her vice-president?,2,6450,1069,7/22/2016,0,20.9,0.999999433756
0,194,http://www.reuters.com/article/us-usa-election-poll-idUSKCN1022ES,./credible/r_958_Trumppullsnearlyeven.txt,Trump pulls nearly even with Clinton after Republican convention: ReutersIpsos poll,1,2540,406,7/23/2016,0.1,6.4,0.996275603771
0,358,http://www.abcnews.go.com/Politics/clinton-kaine-ticket-debuts-miami-ahead-dnc/story?id=40822732,./credible/r_44_ClintonKaineTicketDeb.txt,Clinton Kaine Ticket Debuts in Miami Ahead of DNC,6,3607,591,7/23/2016,0.2,10,0.9996727705
0,433,http://www.foxnews.com/politics/2016/07/23/clinton-names-virginia-sen-kaine-as-running-mate.html,./credible/r_571_ClintonnamesVirginia.txt,Clinton names Virginia Sen Kaine as running mate,0,4086,642,7/23/2016,0,12.9,0.99692222476
0,648,http://www.nytimes.com/2016/07/23/us/politics/dnc-emails-sanders-clinton.html,./credible/r_806_ReleasedEmailsSugges.txt,Released Emails Suggest the DNC Derided the Sanders Campaign,2,5298,864,7/23/2016,0,18.4,0.0782602503896
0,899,http://www.reuters.com/article/us-usa-election-clinton-vicepresident-idUSKCN1021JF,./credible/r_998_DemocratClintonpicks.txt,Democrat Clinton picks Kaine as running mate bypassing liberals,2,7522,1194,7/23/2016,0.1,19.9,0.99998575449
0,121,http://www.cbsnews.com/news/clinton-and-kaine-to-appear-on-60-minutes/,./credible/r_382_ClintonKainesaytheyw.txt,Clinton-Kaine say they wont sling mud at Trump,0,2120,375,7/24/2016,-0.2,11.6,0
0,280,http://www.washingtonpost.com/news/post-politics/wp/2016/07/24/clinton-campaign-manager-russians-leaked-democrats-emails-to-help-donald-trump/,./credible/r_889_Clintoncampaignmanag.txt,Clinton campaign manager: Russians leaked Democrats’ emails to help Donald Trump,2,3088,488,7/24/2016,-0.2,11.7,0.00111984042451
0,328,http://www.cbsnews.com/news/60-minutes-overtime-hillary-clinton-tim-kaine-clips/,./credible/r_334_Unaired60Minutesclip.txt,Unaired 60 Minutes clips with Clinton and Kaine,0,3427,573,7/24/2016,-0.2,12.3,0
0,427,http://www.bbc.com/news/election-us-2016-36876257,./credible/r_199_HillaryClintonrunnin.txt,Hillary Clinton running mate Tim Kaine battles Trump with optimism,0,4042,639,7/24/2016,0,15.5,0.978121370077
0,439,http://www.bbc.com/news/election-us-2016-36879197,./credible/r_263_USelectionEmailrowcl.txt,US election: Email row claims Debbie Wasserman Schultz,0,4108,675,7/25/2016,0,14.3,0.999999880791
0,948,http://www.reuters.com/article/us-usa-election-idUSKCN1040TO,./credible/r_1057_Democratsindisarray.txt,Democrats in disarray on eve of convention to nominate Clinton,1,8352,1309,7/26/2016,0,27.1,0.110074058175
0,1073,http://www.cnn.com/2016/07/26/politics/democratic-convention-roll-call-day-two/,./credible/r_440_HillaryClintonsnomin.txt,Hillary Clintons nomination puts biggest crack in glass ceiling,2,39897,6615,7/26/2016,0,119.7,1.0
0,483,http://www.abcnews.go.com/Health/neuroscientist-richie-davidson-dalai-lama-gave-total-wake/story?id=40859233,./credible/r_109_NeuroscientistRichie.txt,Neuroscientist Richie Davidson Says Dalai Lama Gave Him a Total Wake-Up Call that Changed His Research Forever,2,4341,750,7/27/2016,0.1,13.7,0.999952495098
0,553,http://www.bbc.com/news/election-us-2016-36900742,./credible/r_154_USelectionBillClinto.txt,US election: Bill Clinton backs best friend Hillary to lead US,0,4746,787,7/27/2016,0,13.9,0.999999970198
0,665,http://www.washingtonpost.com/news/the-fix/wp/2016/07/27/donald-trump-basically-just-encouraged-russia-to-spy-on-hillary-clinton/,./credible/r_859_ThemanyproblemswithD.txt,The many problems with Donald Trump’s call for Russia to spy on Hillary Clinton,1,5389,875,7/27/2016,-0.1,16.1,0
0,781,http://www.bbc.com/news/election-us-2016-36862749,./credible/r_205_ArethereanyTrumplink.txt,Are there any Trump links to Putin?,0,6162,983,7/27/2016,0,20.3,0
0,75,http://www.bbc.co.uk/news/entertainment-arts-36912520,./credible/r_332_LeicesterCityfilmtob.txt,Leicester City film to be written by The Fighter screenwriters,0,1547,252,7/28/2016,0.1,6,0.999999910593
0,343,http://www.foxnews.com/politics/2016/07/28/haywire-over-hacking-media-refuse-to-believe-trumps-russia-comments-were-sarcastic.html,./credible/r_573_HaywireoverHackingMe.txt,Haywire over Hacking: Media refuse to believe Trumps Russia comments were sarcastic,1,3515,587,7/28/2016,0,13.7,0.000492897059303
0,583,http://www.abcnews.go.com/Politics/donald-trump-spoken-vladimir-putin-urges-russian-president/story?id=40922483,./credible/r_52_TrumpSaysHeHopesRussi.txt,Trump Says He Hopes Russia Finds Clinton’s Deleted Emails,8,4935,822,7/28/2016,-0.1,18.8,0.00250235409476
0,828,http://www.reuters.com/article/us-usa-election-trump-cyber-idUSKCN10723A,./credible/r_1000_Trumpdrawsireafteru.txt,Trump draws ire after urging Russia to find missing Clinton emails,2,6607,1037,7/28/2016,0,17.3,0.841839253902
0,996,http://www.cnn.com/2016/07/28/politics/donald-trump-russia-hacking-sarcastic/,./credible/r_482_DonaldTrumpclaimssar.txt,Donald Trump claims sarcasm but damage on hack comments lingers,2,9663,1550,7/28/2016,0,22,0.0120669100434
0,374,http://www.abcnews.go.com/Politics/hillary-clinton-makes-history-accepting-democratic-nomination/story?id=40968289,./credible/r_2_HillaryClintonMakesHis.txt,Hillary Clinton Makes History Accepting Democratic Nomination,6,3696,629,7/29/2016,0.1,13.8,0.999912440777
0,404,http://www.cbsnews.com/news/election-2016-donald-trump-ties-to-russia-go-back-years-dnc-email-hack/,./credible/r_380_DespitedenialTrumpsc.txt,Despite denial Trumps connections to Russia go back years,0,3899,646,7/29/2016,0,16.4,0.000702410121448
0,779,http://www.fox29.com/news/183169650-story,./credible/r_664_ClintonKainehostrall.txt,Clinton Kaine host rally at Temple University Friday,0,6155,983,7/29/2016,0,13.7,0.00848078075796
0,795,http://www.bbc.com/news/election-us-2016-36912325,./credible/r_202_HillaryClintonvsDona.txt,Hillary Clinton vs Donald Trump: The messages behind the fashion,2,6302,1048,7/29/2016,0,22.4,0.999999970198
0,954,http://www.nytimes.com/2016/07/29/us/politics/dnc-hillary-clinton-speech.html,./credible/r_671_HillaryClintonWarnso.txt,Hillary Clinton Warns of ‘Moment of Reckoning’ in Speech Accepting Nomination,2,8428,1441,7/29/2016,0,25.4,0.951735854149
0,318,http://www.bbc.co.uk/news/science-environment-36917174,./credible/r_302_Plasticbaguseplummet.txt,Plastic bag use plummets in England since 5p charge,3,3361,560,7/30/2016,-0.2,11.5,0.910297930241
0,348,http://www.foxnews.com/politics/2016/07/30/trump-criticized-for-comments-on-muslim-mother-fallen-us-soldier.html,./credible/r_581_Trumpcriticizedforco.txt,Trump criticized for comments on Muslim mother of fallen US soldier,0,3551,589,7/30/2016,0,11.5,0.000149251194671
0,221,http://www.reuters.com/article/us-usa-election-poll-idUSKCN1092M5,./credible/r_959_ClintonleadsTrumpby6.txt,Clinton leads Trump by 6 points after Democratic confab: ReutersIpsos poll,1,2727,421,7/31/2016,0,5.6,0.0968765318394
0,421,http://www.bbc.com/news/election-us-2016-36935175,./credible/r_208_FuryasTrumpmocksMusl.txt,Fury as Trump mocks Muslim soldiers mother Ghazala Khan,0,4022,703,7/31/2016,0,17.2,0
0,772,http://www.cbsnews.com/news/trump-muslim-family-trade-barbs-over-convention-address/,./credible/r_394_TrumpMuslimfamilytra.txt,Trump Muslim family trade barbs over convention address,1,6090,1047,7/31/2016,0,24.1,0
0,920,http://www.nytimes.com/2016/07/31/us/politics/donald-trump-khizr-khan-wife-ghazala.html,./credible/r_722_DonaldTrumpCriticize.txt,Donald Trump Criticizes Muslim Family of Slain US Soldier Drawing Ire,2,7890,1328,7/31/2016,0,26.5,0
0,7,http://www.fox4news.com/politics/215307905-story,./credible/r_644_MarkCubanRatherlosee.txt,Mark Cuban: Rather lose every penny than see Trump win,0,800,139,8/1/2016,0,2,0.000457518879557
0,16,http://www.fox10phoenix.com/news/arizona-news/196214805-story,./credible/r_626_TrumpcancelseventinP.txt,Trump cancels event in Phoenix then tweets confirming event,0,925,156,8/1/2016,0.1,3.8,0.00374901657865
0,128,http://www.fox10phoenix.com/politics/212574725-story,./credible/r_654_Concernsoverariggede.txt,Concerns over a rigged election: Officials say measures are in place to prevent fraud,0,2159,372,8/1/2016,0,7.7,0.97706630826
0,317,http://www.abcnews.go.com/Politics/donald-trump-father-fallen-soldier-ive-made-lot/story?id=41015051,./credible/r_51_DonaldTrumptoFatherof.txt,Donald Trump to Father of Fallen Soldier: Ive Made a Lot of Sacrifices,1,3360,590,8/1/2016,0,12.7,0.00340453465469
0,386,http://www.cbsnews.com/news/campaign-2016-did-hillary-clinton-get-a-post-convention-bump/,./credible/r_379_DidClintongetapostco.txt,Did Clinton get a post-convention bump?,0,3803,623,8/1/2016,0,12.4,0.928062021732
0,919,http://www.cnn.com/2016/08/01/politics/trump-vs-clinton-presidential-polls-election-2016/,./credible/r_493_PostconventionpollCl.txt,Post-convention poll: Clinton retakes lead over Trump,2,7873,1295,8/1/2016,-0.1,18.1,1.0
0,967,http://www.cnn.com/2016/08/01/politics/donald-trump-khizr-khan-ukraine/,./credible/r_498_DonaldTrumpsbad72hou.txt,Donald Trumps bad 72 hours,1,8577,1479,8/1/2016,0,24,0
0,44,http://www.cnn.com/2016/08/01/politics/donald-trump-khizr-khan-election-2016/,./credible/r_518_TrumpcampaignurgesHi.txt,Trump campaign urges Hill supporters to defend him in fight with Gold Star family,2,1280,205,8/2/2016,-0.1,3.5,0
0,84,http://www.abcnews.go.com/Politics/hillary-clinton-opens-point-lead-trump-national-poll/story?id=41053374,./credible/r_43_HillaryClintonOpens9P.txt,Hillary Clinton Opens 9-Point Lead on Trump in New National Poll Gains Among Independents Sanders Supporters,2,1693,283,8/2/2016,0.3,6.2,0.999999970198
0,177,http://www.fox13news.com/news/local-news/184557004-story,./credible/r_632_Veteransayshewaspunc.txt,Veteran says he was punched for wearing Trump hat,0,2421,439,8/2/2016,0,7.7,0
0,282,http://www.cbsnews.com/news/donald-trump-wont-endorse-paul-ryan-john-mccain-in-primary-races/,./credible/r_356_DonaldTrumpwontendor.txt,Donald Trump wont endorse Paul Ryan John McCain in primary races,1,3092,519,8/2/2016,0,9.8,0.999996602535
0,416,http://www.reuters.com/article/us-usa-election-buffett-idUSKCN10C3AS,./credible/r_1006_BuffettrebukesTrump.txt,Buffett rebukes Trump questions his business skill,1,3968,666,8/2/2016,0,8.6,0.000122863377328
0,584,http://www.foxnews.com/politics/2016/08/02/trump-wont-endorse-ryan-mccain-in-primaries-criticizes-ayotte.html,./credible/r_559_TrumpwontendorseRyan.txt,Trump wont endorse Ryan McCain in primaries; criticizes Ayotte,0,4937,834,8/2/2016,0,14.1,0.812028944492
0,36,http://www.cnn.com/2016/08/02/politics/donald-trump-campaign-election-2016/,./credible/r_470_SourcesTrumpworldfru.txt,Sources: Trump-world frustrated by their candidate,3,1200,190,8/3/2016,-0.2,3.2,0.00012760257232
0,424,http://www.bbc.co.uk/news/world-us-canada-36958126,./credible/r_292_USelection2016Trumpu.txt,US election 2016: Trump unfit to be president,0,4027,650,8/3/2016,0,9.8,0
0,705,http://www.foxnews.com/politics/2016/08/03/fox-news-poll-clinton-leads-trump-by-10-points-both-seen-as-flawed.html,./credible/r_569_FoxNewsPollClintonle.txt,Fox News Poll: Clinton leads Trump by 10 points both seen as flawed,1,5641,911,8/3/2016,0,21.3,0.999999970198
0,1014,http://www.reuters.com/article/us-usa-election-idUSKCN10C2GO,./credible/r_999_TrumpcampaignasksCap.txt,Trump campaign asks Capitol Hill to back him in Khan controversy,2,10355,1635,8/3/2016,0,25.5,0.999819010496
0,149,http://www.abcnews.go.com/Politics/senior-gop-officials-exploring-options-trump-drops/story?id=41089609,./credible/r_32_SeniorGOPOfficialsExp.txt,Senior GOP Officials Exploring Options if Trump Drops Out,2,2269,379,8/4/2016,-0.1,4.9,0.999318420887
0,244,http://www.abcnews.go.com/US/supreme-court-blocks-transgender-teen-boys-restroom/story?id=41104896,./credible/r_147_SupremeCourtBlocksTr.txt,Supreme Court Blocks Transgender Teen From Using Boys Restroom,3,2867,470,8/4/2016,-0.3,5.8,0.0117667457089
0,264,http://www.abcnews.go.com/Business/smoking-xbox-start-dads-microsoft-woes/story?id=41102916,./credible/r_111_SmokingXboxOneOnlyth.txt,Smoking Xbox One Only the Start of Dads Microsoft Woes,2,2968,527,8/4/2016,-0.1,10.8,0.999993056059
0,604,http://www.washingtonpost.com/news/morning-mix/wp/2016/08/04/clint-eastwood-explains-and-regrets-his-speech-to-an-empty-chair/,./credible/r_912_ClintEastwoodexplain.txt,Clint Eastwood explains — and regrets — his speech to an empty chair,0,5025,878,8/4/2016,0,20.3,0
0,862,http://www.reuters.com/article/us-usa-election-clinton-republicans-idUSKCN10F10U,./credible/r_992_InslapatTrumpsomewea.txt,In slap at Trump some wealthy Republicans campaign for Clinton,2,6996,1049,8/4/2016,0.1,16.2,1.0
0,123,http://www.bbc.co.uk/news/entertainment-arts-36984575,./credible/r_331_JeremyVineandTinaDah.txt,Jeremy Vine and Tina Daheley named new Crimewatch hosts,0,2130,350,8/5/2016,0.2,5.6,0.997687667608
0,445,http://www.bbc.co.uk/news/entertainment-arts-36987966,./credible/r_330_ViolaBeachclaimposth.txt,Viola Beach claim posthumous number one album,2,4140,740,8/5/2016,0.2,14.7,0
0,631,http://www.bbc.co.uk/news/world-us-canada-36988451,./credible/r_275_DonaldTrumpbacktrack.txt,Donald Trump backtracks on video of Iran payment,0,5170,836,8/5/2016,0,17,0.991637885571
0,647,http://www.nytimes.com/2016/08/05/travel/after-brexit-vote-a-burst-of-interest-in-travel-to-britain.html,./credible/r_767_AfterBrexitVoteaBurs.txt,After ‘Brexit’ Vote a Burst of Interest in Travel to Britain,2,5294,873,8/5/2016,0,13.2,1.0
0,886,http://www.bbc.com/news/election-us-2016-36990724,./credible/r_182_Trumpcampaignteeters.txt,Trump campaign teeters on the brink,2,7327,1196,8/5/2016,0,19.3,0.869913369417
0,1019,http://www.washingtonpost.com/politics/poll-after-conventions-clinton-leads-trump-by-8-points/2016/08/06/517999c0-5b33-11e6-9aee-8075993d73a2_story.html,./credible/r_820_PollfindsClintonhasw.txt,Poll finds Clinton has widened lead ahead of Trump to 8 points,8,10554,1724,8/6/2016,0,22.9,1.0
0,742,http://www.cnn.com/2016/08/08/politics/donald-trump-hillary-clinton-economic-plans/,./credible/r_445_Trumpreviseshistaxpl.txt,Trump revises his tax plan raises top rate,2,5838,965,8/8/2016,0,13.6,0.161607474089
0,5,http://www.bbc.co.uk/programmes/p04399w9,./credible/r_303_TheInquiryHasRussiaW.txt,The Inquiry Has Russia Won In Ukraine?,0,791,125,8/9/2016,0,4.4,0.955931425095
0,50,http://www.abcnews.go.com/Politics/donald-trump-trails-hillary-clinton-double-digits-national/story?id=41210680,./credible/r_8_DonaldTrumpTrailsHilla.txt,Donald Trump Trails Hillary Clinton by Double Digits in New National Poll,2,1362,228,8/9/2016,0,2.8,0.931221961975
0,147,http://www.nytimes.com/interactive/2016/08/09/us/elections/Bush-Rubio-and-Kasich-Donors-give-to-Clinton.html,./credible/r_675_DonorsforBushKasicha.txt,Donors for Bush Kasich and Christie Are Turning to Clinton More Than to Trump,1,2265,370,8/9/2016,-0.1,5.1,0.88508567214
0,312,http://www.cbsnews.com/news/hillary-clinton-challenges-donald-trump-to-three-scheduled-debates/,./credible/r_342_HillaryClintonchalle.txt,Hillary Clinton challenges Donald Trump to three scheduled debates,1,3299,527,8/9/2016,0,9.7,0.000897077843547
0,315,http://www.foxnews.com/politics/2016/08/10/trump-accused-advocating-violence-against-clinton-with-2nd-amendment-remark.html,./credible/r_533_Trumprejectsclaimshe.txt,Trump rejects claims he advocated violence against Clinton with ‘2nd Amendment’ comment,0,3343,540,8/10/2016,0,10.5,0.995324879885
0,538,http://www.bbc.com/news/election-us-2016-37029170,./credible/r_160_USelectionAngeroverD.txt,US election: Anger over Donald Trump gun rights remarks,0,4644,739,8/10/2016,0,18.7,0
0,83,http://www.reuters.com/article/us-usa-election-trump-secretservice-idUSKCN10L29W,./credible/r_964_OfficialNoformalSecr.txt,Official: No formal Secret Service discussions with Trump camp on remark,1,1668,263,8/11/2016,-0.3,4.9,0
0,252,http://www.nytimes.com/2016/08/11/us/politics/trump-rally.html,./credible/r_771_DonaldTrumpCallsObam.txt,Donald Trump Calls Obama ‘Founder of ISIS’ and Says It Honors Him,1,2904,487,8/11/2016,0,7.5,0
0,441,http://www.nytimes.com/2016/08/11/nyregion/man-climbs-trump-tower.html,./credible/r_785_TrumpTowerClimberSna.txt,Trump Tower Climber Snatched by Police as the Internet Watches,2,4114,689,8/11/2016,0,9.8,0.991113781929
0,3,http://www.abcnews.go.com/Business/us-stock-indexes-beat-records-time-1999/story?id=41310179,./credible/r_125_All3USStockIndexesBe.txt,All 3 US Stock Indexes Beat Records First Time Since 1999,4,667,105,8/12/2016,0.1,2.5,0.947640902702
0,702,http://www.abcnews.go.com/Health/kind-study-sexual-minority-youth-finds-risk-violence/story?id=41297955,./credible/r_142_FirstofItsKindStudyo.txt,First of Its Kind Study of Sexual Minority Youth Finds Them at Risk of Violence,1,5631,884,8/12/2016,-0.1,17,0
0,837,http://www.reuters.com/article/us-usa-election-trump-idUSKCN10M146,./credible/r_1071_TrumpcallsObamaClin.txt,Trump calls Obama Clinton Islamic State co-founders draws rebuke,2,6701,1089,8/12/2016,0,20.3,0
0,576,http://www.cbsnews.com/news/poll-hillary-clinton-up-florida-new-hampshire-extends-lead-electoral-map/,./credible/r_393_PollClintonupinFlori.txt,Poll: Clinton up in Florida New Hampshire; extends lead on electoral map,1,4881,841,8/14/2016,0,11.5,0.198876395822
0,472,http://www.cbsnews.com/news/donald-trump-proposes-ideological-test-immigration-u-s/,./credible/r_426_DonaldTrumpcallsfore.txt,Donald Trump calls for extreme ideological screening test for new immigrants,1,4288,724,8/15/2016,-0.3,10.6,0.000160822499311
0,528,http://www.bbc.com/news/election-us-2016-37086578,./credible/r_254_DonaldTrumpcallsfore.txt,Donald Trump calls for extreme vetting of immigrants to US,0,4594,741,8/16/2016,-0.1,17.4,0
0,630,http://www.abcnews.go.com/Health/talking-progress-insight-taboo-nirvana-meditation/story?id=38889353,./credible/r_120_WhyTalkingAboutThePr.txt,Why Talking About ‘The Progress of Insight’ is Taboo and Whether Nirvana Through Meditation is Actually Possible,2,5167,858,8/16/2016,0.2,13.1,1.0
0,677,http://www.washingtonpost.com/news/post-politics/wp/2016/08/16/trump-seeking-to-court-black-voters-calls-clinton-a-bigot-and-promises-tougher-policing/,./credible/r_874_TrumpaccusesClintono.txt,Trump accuses Clinton of ‘bigotry’ and promises tougher policing,6,5468,845,8/16/2016,0,18.2,0
0,810,http://www.reuters.com/article/us-usa-election-trump-nato-idUSKCN10Q1WQ,./credible/r_1041_Trumppromisestowork.txt,Trump promises to work with NATO to defeat Islamic State,1,6395,1049,8/16/2016,-0.1,13.8,0
0,1025,http://www.cnn.com/2016/08/16/politics/donald-trump-hillary-clinton-landslide-loss/,./credible/r_507_Whylandslideelection.txt,Why landslide elections dont happen much anymore -- but could this year,1,10970,1778,8/16/2016,0,32.9,0.982794106007
0,109,http://www.abcnews.go.com/Politics/trump-shakes-campaign-manager-ceo/story?id=41447341,./credible/r_69_TrumpShakesUpCampaign.txt,Trump Shakes Up Campaign With New Manager and CEO,5,1931,306,8/17/2016,0,5.3,0.036538861692
0,354,http://www.abcnews.go.com/Politics/donald-trump-aims-shore-black-support/story?id=41451772,./credible/r_68_DonaldTrumpAimstoBuil.txt,Donald Trump Aims to Build on What Little Black Support He Has,2,3570,589,8/17/2016,0,7.1,0.00313602387905
0,370,http://www.abcnews.go.com/Politics/trump-slams-milwaukee-protests-appeals-black-voters-law/story?id=41439861,./credible/r_92_TrumpSlamsMilwaukeePr.txt,Trump Slams Milwaukee Protests Appeals to Black Voters With Law and Order Promise,2,3672,593,8/17/2016,0,10.5,0
0,516,http://www.foxnews.com/politics/2016/08/17/trump-recruiting-election-observers-to-scout-for-fraud.html,./credible/r_578_Trumprecruitingelect.txt,Trump recruiting election observers to scout for fraud,1,4536,720,8/17/2016,-0.3,13.8,0
0,586,http://www.bbc.com/news/election-us-2016-37095570,./credible/r_221_Diehardsupporterssti.txt,Diehard supporters still back Donald Trump,2,4949,861,8/17/2016,-0.1,18.7,0
0,603,http://www.foxnews.com/politics/2016/08/17/trump-campaign-undergoes-overhaul.html,./credible/r_570_Trumpshakesupcampaig.txt,Trump shakes up campaign prepares to roll out long-awaited ads,0,5025,834,8/17/2016,-0.1,14.3,0.00196761568077
0,691,http://www.reuters.com/article/us-usa-election-trump-idUSKCN10R1P0,./credible/r_1013_Trumpinlawandorders.txt,Trump in law and order speech calls for African-American support,1,5577,896,8/17/2016,-0.1,17.6,0
0,117,http://www.foxnews.com/entertainment/2016/08/18/fixer-upper-stars-upset-homes-are-becoming-vacation-rentals.html,./credible/r_668_FixerUpperstarsupset.txt,Fixer Upper stars upset homes are becoming vacation rentals,0,2069,358,8/18/2016,0,5.9,0.999636739492
0,497,http://www.cbsnews.com/news/kellyanne-conway-trump-campaign-manager-talks-new-leadership-roles-intel-briefing/,./credible/r_397_Trumpcampaignmanager.txt,Trump campaign manager talks new leadership roles intel briefing,1,4428,750,8/18/2016,0,14.5,0.999999374151
